web-scraper-order,web-scraper-start-url,hotel_name,price
"1690899789-21","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Novotel Mexico City Toreo",""
"1690899789-22","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","The Host Business Suites at WTC",""
"1690899789-23","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Kali Ciudadela Mexico City",""
"1690899789-24","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Fiesta Americana Viaducto Aeropuerto",""
"1690899789-25","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","Residence L´ Heritage Royal Colonial by BlueBay",""
"1690899789-26","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£37"
"1690899789-27","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£41"
"1690899789-28","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£80"
"1690899789-29","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£138"
"1690899789-30","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£58"
"1690899789-31","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£71"
"1690899789-32","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£63"
"1690899789-33","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£73"
"1690899789-34","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£117"
"1690899789-35","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£44"
"1690899789-36","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£52"
"1690899789-37","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£89"
"1690899789-38","https://www.booking.com/searchresults.en-gb.html?ss=Mexico+City&ssne=Mexico+City&ssne_untouched=Mexico+City&label=gog235jc-1FCAIooAE4GEgzWANopwGIAQGYATG4ARfIAQzYAQHoAQH4AQKIAgGoAgO4ArHio6YGwAIB0gIkMDk2OWZhNzgtN2VlNy00YjJjLWJjZDEtNDQ0NDNkNTdkMTkx2AIF4AIB&aid=356980&lang=en-gb&sb=1&src_elem=sb&src=searchresults&dest_id=-1658079&dest_type=city&checkin=2023-08-01&checkout=2023-08-02&group_adults=2&no_rooms=1&group_children=0&selected_currency=GBP","","£69"
